idA	idB	O	OHA	OHB	OLA	OLB	K
58349	77848	N	-135	-133	116	116	0
58349	11362	N	-126	-125	124	124	0
58349	38168	N	16	17	233	233	4
58349	94676	N	143	144	106	106	2
58349	78518	N	85	86	164	164	2
53025	105553	N	222	226	24	24	0
94026	96742	N	194	192	57	57	0
94026	17835	N	-38	-38	213	213	1
8005	76250	N	-117	-116	134	134	1
6892	72494	N	-167	-165	82	82	1
6892	6721	N	-48	-44	203	203	2
6892	68961	N	81	85	166	166	1
6892	67365	N	-7	-3	244	244	4
80227	53499	N	-214	-214	37	37	0
80227	89696	N	-221	-221	30	30	0
85862	72082	N	64	64	187	187	2
85862	27581	N	-187	-188	63	63	1
85862	75410	N	-63	-63	188	188	3
85862	72494	N	191	189	60	60	1
19441	83837	N	-203	-204	47	47	0
19441	27338	N	-125	-125	126	126	0
72082	75410	N	-127	-127	124	124	1
72082	72494	N	127	125	124	124	0
72082	61813	N	224	223	27	27	0
73873	88634	N	225	222	26	26	0
73873	24169	N	-160	-160	91	91	1
73873	19408	N	-155	-155	96	96	1
73873	25696	N	-175	-175	76	76	0
73873	3254	N	-121	-121	130	130	0
73873	103743	N	0	0	251	251	3
73873	103534	N	-191	-192	59	59	0
73873	21943	N	-47	-48	203	203	2
58013	74145	N	147	146	104	104	2
58013	22985	N	77	77	174	174	0
58013	47596	N	-189	-189	62	62	0
58013	100838	N	121	119	130	130	1
58013	5408	N	121	121	130	130	0
21652	68838	N	45	45	205	205	2
21652	24169	N	105	106	145	145	2
21652	25696	N	90	91	160	160	3
21652	103534	N	74	74	176	176	3
68838	67156	N	-146	-146	104	104	2
9044	77848	N	152	152	99	99	0
9044	11362	N	161	160	90	90	0
9044	35948	N	199	199	52	52	1
9044	104085	N	-107	-108	143	143	0
9044	71912	N	-222	-222	29	29	0
3094	98938	N	-47	-47	204	204	4
3094	18461	N	43	42	208	208	2
3094	22158	N	120	119	131	131	2
3094	61219	N	40	40	211	211	3
3094	39927	N	47	46	204	204	2
3094	22501	N	-134	-135	116	116	0
3094	49036	N	120	119	131	131	1
75644	74145	N	47	46	204	204	1
75644	93684	N	-13	-13	238	238	0
75644	61021	N	146	146	105	105	0
44441	89696	N	-160	-159	91	91	0
44441	103000	N	216	217	34	34	0
23181	59542	N	-66	-64	185	185	2
23181	69385	N	-201	-201	48	48	0
23181	76029	N	-137	-139	110	110	1
70919	96446	N	-98	-98	153	153	2
70919	67563	N	231	231	20	20	0
70919	49523	N	-1	-3	248	248	4
10551	88634	N	-57	-60	191	191	3
10551	60734	N	93	93	158	158	1
66976	43590	N	-16	-17	234	234	2
66976	2579	N	73	72	178	178	2
66976	82582	N	-25	-25	226	226	2
66976	68972	N	-17	-17	234	234	4
66976	67895	N	-33	-34	217	217	2
70076	78520	N	144	144	107	107	0
70076	9183	N	68	68	183	183	1
70076	58623	N	190	190	61	61	0
2330	35163	N	99	100	151	151	0
59542	76029	N	-71	-75	176	176	0
31521	93149	N	-184	-183	67	67	1
58828	20503	N	92	91	159	159	2
58828	66381	N	67	66	184	184	3
58828	66374	N	227	227	24	24	0
26060	36555	N	201	201	48	48	0
26060	77510	N	-107	-105	144	144	1
93149	85503	N	110	108	141	141	0
89233	72345	N	-224	-227	24	24	0
89233	70208	N	-227	-228	23	23	0
67156	24169	N	206	207	44	44	0
67156	14259	N	0	0	250	250	2
67156	25696	N	191	192	59	59	1
67156	103534	N	175	175	75	75	1
26711	97544	N	-189	-189	61	61	1
96446	49523	N	97	95	154	154	0
5423	97472	N	-34	-33	216	216	0
5423	70104	N	229	231	20	20	0
5423	35584	N	-65	-63	186	186	0
93593	19408	N	49	49	202	202	0
93593	103743	N	204	204	47	47	0
17658	61813	N	44	44	206	206	4
17658	68961	N	195	196	55	55	1
69258	37695	N	199	200	51	51	0
69258	23643	N	105	106	145	145	0
67785	33793	N	136	137	114	114	0
67785	70040	N	-103	-103	147	147	0
67785	74263	N	-43	-44	206	206	0
67785	69849	N	170	169	80	80	0
83837	43219	N	-208	-207	43	43	0
83837	27338	N	78	79	172	172	1
97691	8834	N	-10	-9	241	241	1
97691	90208	N	-19	-18	232	232	2
97691	58074	N	2	3	248	248	1
97691	44796	N	-108	-107	143	143	1
88634	40623	N	174	175	74	74	1
88634	66099	N	-181	-178	70	70	0
88634	68436	N	7	10	241	241	4
88634	49989	N	157	160	91	91	1
88634	103743	N	-225	-222	26	26	0
49503	98478	N	187	183	64	64	1
49503	54651	N	99	99	152	152	0
77848	11362	N	9	8	242	242	0
77848	38168	N	151	150	100	100	1
21666	35794	N	203	202	48	48	0
100359	35948	N	-214	-214	37	37	0
100359	14259	N	-41	-42	209	209	4
24169	25696	N	-15	-15	236	236	1
24169	3254	N	39	39	212	212	2
24169	94676	N	-148	-149	102	102	0
24169	103534	N	-31	-32	219	219	1
24169	78518	N	-206	-207	44	44	0
43590	67563	N	-216	-215	35	35	0
43590	2579	N	89	89	161	161	2
43590	82582	N	-9	-8	242	242	0
43590	68972	N	-1	0	250	250	2
43590	7138	N	-179	-178	72	72	0
43590	67895	N	-17	-17	233	233	0
43590	50806	N	-145	-144	106	106	0
43590	3308	N	-149	-148	102	102	0
43590	24590	N	-170	-169	81	81	0
5429	80087	N	-32	-32	219	219	1
2279	42	N	-181	-182	69	69	0
2279	99984	N	-168	-169	82	82	0
2279	80888	N	-5	-6	245	245	0
78520	67563	N	87	87	164	164	2
78520	9183	N	-76	-76	175	175	0
78520	58623	N	46	46	205	205	1
78520	50806	N	158	158	93	93	1
78520	3308	N	154	154	97	97	1
84882	96742	N	181	179	70	70	1
84882	65353	N	158	157	93	93	0
84882	106806	N	159	158	92	92	1
96742	37695	N	-45	-43	206	206	3
96742	100134	N	-50	-48	201	201	4
96742	23643	N	-139	-137	112	112	0
96742	74397	N	-50	-48	201	201	3
96742	93895	N	-114	-112	137	137	1
96742	83670	N	-50	-48	201	201	3
11362	38168	N	142	142	108	108	1
55804	565	N	66	66	185	185	3
55804	2579	N	228	227	23	23	0
55804	53149	N	213	213	38	38	0
565	2579	N	162	161	89	89	1
565	18606	N	-170	-171	80	80	1
565	53149	N	147	147	104	104	1
52664	96972	N	47	47	203	203	2
52664	72248	N	-23	-22	228	228	0
817	32260	N	126	126	125	125	0
817	82269	N	-58	-59	192	192	0
78532	17878	N	-34	-36	215	215	1
78532	76402	N	23	23	228	228	2
15385	31807	N	221	222	28	28	0
98938	18461	N	90	89	161	161	0
98938	62134	N	-124	-124	127	127	0
98938	22158	N	167	166	84	84	0
98938	39927	N	94	93	157	157	0
98938	49036	N	167	166	84	84	0
105583	60734	N	-145	-145	106	106	1
105583	47596	N	37	37	214	214	3
105583	48577	N	-137	-138	113	113	2
98893	67595	N	-122	-122	129	129	1
26306	82582	N	-25	-25	226	226	4
26306	7138	N	-195	-195	56	56	0
26306	67895	N	-33	-34	217	217	4
26306	40806	N	-156	-156	95	95	1
26306	50806	N	-161	-161	90	90	1
26306	3308	N	-165	-165	86	86	1
26306	24590	N	-186	-186	65	65	1
26306	87720	N	25	25	226	226	2
82293	86443	N	-51	-51	200	200	4
37695	100134	N	-5	-5	246	246	2
37695	23643	N	-94	-94	157	157	0
37695	74397	N	-5	-5	246	246	1
37695	83670	N	-5	-5	246	246	1
17878	76402	N	57	59	192	192	2
9592	71488	N	215	215	36	36	0
67595	18461	N	-191	-192	59	59	0
67595	31329	N	194	194	57	57	1
67595	61219	N	-194	-194	57	57	0
67595	39927	N	-187	-188	63	63	0
67595	49036	N	-114	-115	136	136	0
79454	20260	N	-221	-221	30	30	0
19408	66099	N	199	199	52	52	1
19408	103743	N	155	155	96	96	0
19408	21943	N	108	107	143	143	2
50555	7466	N	135	135	116	116	1
50555	83582	N	-16	-17	234	234	1
50555	70104	N	-47	-47	204	204	0
74145	93684	N	-60	-59	191	191	0
74145	61021	N	99	100	151	151	1
39586	97544	N	134	134	116	116	1
39586	48525	N	177	178	73	73	1
73956	76539	N	121	121	130	130	1
66187	53499	N	134	134	117	117	1
18461	62134	N	-214	-213	37	37	0
18461	22158	N	77	77	173	173	1
18461	61219	N	-3	-2	248	248	4
18461	39927	N	4	4	246	246	0
18461	22501	N	-177	-177	73	73	1
18461	49036	N	77	77	173	173	0
20260	2088	N	-65	-65	186	186	0
20260	18865	N	-141	-141	110	110	0
40623	60734	N	-24	-22	227	227	2
40623	47596	N	158	160	91	91	1
40623	68436	N	-167	-165	84	84	1
40623	49989	N	-17	-15	234	234	3
40623	48577	N	-16	-15	234	234	0
40623	53284	N	-119	-117	132	132	0
98478	1050	N	85	89	162	162	2
98478	64087	N	-51	-47	200	200	1
98478	68458	N	77	78	170	170	2
98478	86421	N	193	197	54	54	0
98478	104374	N	142	146	105	105	0
98478	77254	N	193	197	54	54	1
98478	57420	N	-59	-56	191	191	2
98478	55291	N	-187	-183	64	64	1
20362	26402	N	-144	-145	106	106	0
67563	82582	N	207	207	44	44	0
67563	9183	N	-163	-163	88	88	1
67563	68972	N	215	215	36	36	0
67563	67895	N	199	198	52	52	0
67563	58623	N	-41	-41	210	210	1
67563	50806	N	71	71	180	180	0
67563	3308	N	67	67	184	184	0
67563	24590	N	46	46	205	205	4
54370	84546	N	77	78	173	173	1
72494	6721	N	119	121	130	130	1
72494	67365	N	160	162	89	89	0
2579	82582	N	-98	-97	153	153	2
2579	67895	N	-106	-106	144	144	2
2579	40806	N	-229	-228	22	22	0
2579	72666	N	-231	-230	20	20	0
2579	44796	N	-197	-196	54	54	1
66099	25696	N	-219	-219	32	32	0
66099	3794	N	74	66	177	177	1
61693	56635	N	212	212	38	38	0
61693	99255	N	-156	-155	95	95	0
61693	66374	N	-138	-137	113	113	0
32078	47284	N	171	168	80	80	0
32078	55511	N	105	105	146	146	0
105852	54796	N	211	210	40	40	0
3643	15225	N	57	57	194	194	1
3643	39083	N	-170	-170	81	81	0
3643	8170	N	18	18	233	233	0
3643	64209	N	117	116	134	134	0
3643	82005	N	63	63	188	188	3
32260	60464	N	144	140	107	107	0
32260	82269	N	-184	-185	66	66	0
96972	72248	N	-70	-69	181	181	2
60734	47596	N	182	182	69	69	0
60734	48577	N	8	7	243	243	3
60734	53284	N	-95	-95	156	156	2
2088	18865	N	-76	-76	175	175	0
6396	69682	N	-28	-28	223	223	3
6396	51514	N	-152	-152	99	99	1
35163	85929	N	-42	-43	208	208	0
22985	100838	N	44	42	207	207	4
22985	5408	N	44	44	207	207	0
69682	51514	N	-124	-124	127	127	2
42	99984	N	13	13	237	237	3
42	31214	N	-73	-73	177	177	3
42	80888	N	176	176	74	74	0
20503	72248	N	-76	-75	175	175	3
20503	61021	N	-220	-219	31	31	0
20503	66381	N	-25	-25	225	225	1
20503	44800	N	-84	-83	167	167	3
17835	65353	N	209	208	42	42	0
17835	106806	N	210	209	41	41	0
86443	50177	N	82	82	169	169	1
86443	96906	N	-94	-94	157	157	0
25923	81144	N	-119	-120	131	131	0
25923	86421	N	13	13	238	238	0
25923	1310	N	0	0	251	251	5
25923	39083	N	96	96	155	155	0
47596	49989	N	-175	-175	76	76	1
47596	48577	N	-174	-175	76	76	0
47596	93052	N	-84	-84	167	167	3
65862	76609	N	25	25	225	225	2
65862	80456	N	137	137	113	113	0
60464	20962	N	158	161	89	89	1
82582	68972	N	8	8	243	243	2
82582	7138	N	-170	-170	81	81	0
82582	67895	N	-8	-9	242	242	0
82582	50806	N	-136	-136	115	115	0
82582	3308	N	-140	-140	111	111	0
82582	24590	N	-161	-161	90	90	0
82582	87720	N	50	50	201	201	4
9183	58623	N	122	122	129	129	0
9183	3308	N	230	230	21	21	0
51175	78177	N	227	229	22	22	0
54796	26497	N	200	201	50	50	1
8834	90208	N	-9	-9	242	242	1
8834	72666	N	-132	-132	119	119	2
8834	58074	N	12	12	239	239	0
8834	44796	N	-98	-98	153	153	0
68436	49989	N	150	150	101	101	2
84546	43219	N	133	133	118	118	0
33793	56635	N	-85	-86	165	165	3
33793	74263	N	-179	-181	70	70	0
33793	54932	N	-103	-103	148	148	2
33793	69849	N	34	32	217	217	2
68972	7138	N	-178	-178	73	73	0
68972	67895	N	-16	-17	234	234	2
68972	50806	N	-144	-144	107	107	0
68972	3308	N	-148	-148	103	103	0
68972	24590	N	-169	-169	82	82	0
7138	67895	N	162	161	89	89	0
7138	18606	N	-64	-65	186	186	3
7138	87720	N	220	220	31	31	0
67895	50806	N	-128	-127	123	123	0
67895	3308	N	-132	-131	119	119	0
67895	24590	N	-153	-152	98	98	0
62134	39927	N	218	217	33	33	0
49989	48577	N	1	0	250	250	4
49989	53284	N	-102	-102	149	149	2
49989	93052	N	91	91	160	160	1
7466	83582	N	-151	-152	99	99	0
7466	70104	N	-182	-182	69	69	0
54651	1050	N	173	173	78	78	0
54651	81144	N	149	148	102	102	0
54651	104374	N	230	230	21	21	0
65353	106806	N	1	1	249	249	1
1050	64087	N	-136	-136	115	115	1
1050	81144	N	-24	-25	226	226	3
1050	68458	N	-8	-11	240	240	3
1050	86421	N	108	108	143	143	2
1050	104374	N	57	57	194	194	3
1050	39083	N	191	191	60	60	1
1050	57420	N	-144	-145	106	106	2
25696	3254	N	54	54	197	197	1
25696	94676	N	-133	-134	117	117	0
25696	103743	N	175	175	76	76	1
25696	103534	N	-16	-17	234	234	0
25696	78518	N	-191	-192	59	59	1
104085	71912	N	-115	-114	136	136	0
83582	70104	N	-31	-30	220	220	0
78136	54932	N	-190	-189	61	61	0
78136	69849	N	-53	-54	196	196	2
72248	66381	N	51	50	200	200	3
3254	94676	N	-187	-188	63	63	1
3254	103743	N	121	121	130	130	2
3254	103534	N	-70	-71	180	180	1
3254	21943	N	74	73	177	177	3
72345	70208	N	-3	-1	247	247	0
72345	76539	N	-135	-132	116	116	0
48577	53284	N	-103	-102	148	148	1
47284	55511	N	-66	-63	185	185	0
70040	74263	N	60	59	190	190	0
70040	66374	N	-196	-195	55	55	1
28786	99984	N	171	171	79	79	1
28786	31214	N	85	85	165	165	0
28786	96906	N	195	196	55	55	1
40806	87720	N	181	181	70	70	1
78177	36793	N	120	120	131	131	0
64087	68458	N	128	125	123	123	2
64087	104374	N	193	193	58	58	0
64087	57420	N	-8	-9	242	242	1
64087	55291	N	-136	-136	115	115	2
97472	35584	N	-31	-30	220	220	0
13492	15225	N	-60	-60	191	191	3
13492	8170	N	-99	-99	152	152	3
13492	49523	N	204	202	47	47	0
15225	8170	N	-39	-39	212	212	1
15225	64209	N	60	59	191	191	0
15225	82005	N	6	6	245	245	3
74263	69849	N	213	213	36	36	0
86275	107260	N	37	36	214	214	0
86275	50177	N	-22	-22	229	229	4
76609	80456	N	112	112	138	138	1
21017	107260	N	-129	-130	121	121	2
93684	61021	N	159	159	92	92	0
94676	103534	N	117	117	133	133	0
94676	78518	N	-58	-58	192	192	3
2151	93410	N	28	27	223	223	1
2151	2584	N	-39	-39	212	212	4
99984	31214	N	-86	-86	164	164	1
99984	80888	N	163	163	87	87	0
99255	66374	N	18	18	233	233	0
99255	44800	N	-201	-201	50	50	0
81144	68458	N	16	14	234	234	4
81144	86421	N	132	133	118	118	0
81144	1310	N	119	120	131	131	1
81144	39083	N	215	216	35	35	0
46333	39083	N	-188	-188	63	63	1
18168	97544	N	-177	-177	73	73	0
18168	48525	N	-134	-133	117	117	0
71912	68961	N	-206	-206	45	45	0
100134	23643	N	-89	-89	162	162	3
100134	74397	N	0	0	251	251	1
100134	83670	N	0	0	251	251	1
40115	73871	N	-229	-229	22	22	0
22158	61219	N	-80	-79	171	171	3
22158	39927	N	-73	-73	177	177	1
22158	49036	N	0	0	250	250	3
68458	86421	N	116	119	132	132	1
18606	90208	N	224	225	26	26	0
18606	72666	N	101	102	149	149	2
18606	44796	N	135	136	115	115	0
23643	74397	N	89	89	162	162	2
23643	83670	N	89	89	162	162	2
107260	50177	N	-59	-58	192	192	3
103743	103534	N	-191	-192	59	59	1
103743	21943	N	-47	-48	203	203	3
86421	104374	N	-51	-51	200	200	3
86421	39083	N	83	83	168	168	0
74397	83670	N	0	0	251	251	0
20468	91106	N	48	52	197	197	2
61021	7986	N	190	189	61	61	0
61021	44800	N	136	136	115	115	1
58623	50806	N	112	112	139	139	0
58623	3308	N	108	108	143	143	0
43755	91106	N	-161	-163	88	88	0
61219	39927	N	7	6	244	244	3
61219	49036	N	80	79	171	171	2
6241	85503	N	-120	-121	129	129	1
104374	39083	N	134	134	117	117	2
104374	77254	N	51	51	200	200	4
103534	78518	N	-175	-175	75	75	1
39927	22501	N	-181	-181	69	69	1
39927	49036	N	73	73	177	177	0
31807	69772	N	35	36	215	215	1
1310	77254	N	13	13	238	238	2
50806	3308	N	-4	-4	247	247	0
50806	24590	N	-25	-25	226	226	1
10427	65845	N	-178	-178	73	73	1
39083	8170	N	188	188	63	63	0
70208	76539	N	-132	-131	119	119	0
90208	72666	N	-123	-123	128	128	2
90208	58074	N	21	21	230	230	1
90208	44796	N	-89	-89	162	162	0
3308	24590	N	-21	-21	230	230	1
8170	64209	N	99	98	152	152	0
8170	82005	N	45	45	206	206	3
72666	58074	N	144	144	107	107	2
72666	44796	N	34	34	217	217	2
97544	48525	N	43	44	207	207	1
54932	69849	N	137	135	114	114	2
6721	68961	N	129	129	122	122	0
6721	67365	N	41	41	210	210	2
64209	82005	N	-54	-53	197	197	1
68961	67365	N	-88	-88	163	163	2
88771	26497	N	-76	-75	175	175	1
58074	44796	N	-110	-110	141	141	0
7986	44800	N	-54	-53	197	197	3
66374	44800	N	-219	-219	32	32	0
57420	55291	N	-128	-127	123	123	2
50177	96906	N	-176	-176	75	75	1
